id,id,label,title
24332702,24332702,36,Программист 1С
25347005,25347005,38,С++ программист
27645585,27645585,38,Программист 1С
28071614,28071614,0,PHP-разработчик/ программист 1С-Битрикс
20405810,20405810,38,Web-программист / Backend developer
25098804,25098804,41,Java-разработчик
25130135,25130135,38,HTML-верстальщик
23412567,23412567,10,Наладчик станков с ЧПУ
24390194,24390194,38,Программист-разработчик 1С
22549051,22549051,38,Программист PHP
24703769,24703769,28,Веб-разработчик
27198847,27198847,38,Ведущий программист
27756891,27756891,36,Программист Delphi
20353999,20353999,28,"Java-разработчик (Junior, Middle, Senior)"
20157426,20157426,36,Devops Engineer
20279200,20279200,38,Программист 1С-Битрикс
27928828,27928828,5,Фронтенд-разработчик
22247378,22247378,10,Junior Android Developer (младший разработчик Андроид)
24183575,24183575,38,Программист С# + WPF
24992172,24992172,38,Разработчик .Net (C#)
24922690,24922690,36,Старший специалист по системе 1С
21030448,21030448,36,"HTML5, CSS. Вёрстка сайта на CMS - MODX."
23340311,23340311,8,Web-разработчик
27197360,27197360,38,Программист Delphi
22170778,22170778,28,Верстальщик
23765833,23765833,10,Наладчик станков с ЧПУ
24204665,24204665,5,PHP-программист
21974541,21974541,36,"IT-специалист (SQL, Python)"
20123849,20123849,28,3D визуализатор/моделер
23084636,23084636,8,Ведущий разработчик С++
22828956,22828956,38,Разработчик СУБД Oracle + Delphi
24016167,24016167,28,Программист 1C
25262308,25262308,8,NDM ARS Developer
27737864,27737864,36,Software Engineer (Computer Vision)
25806057,25806057,36,Разработчик
24166074,24166074,38,"Программист PHP (OpenCart, WordPress)"
22056125,22056125,36,Программист АСУТП (Москва)
22222088,22222088,15,Frontend developer (React/Reduх)
22045294,22045294,38,Ведущий разработчик 1С ЗУП
23520789,23520789,8,Ведущий разработчик C# (Senior C# developer)
26246302,26246302,38,"Программист-разработчик C++/Qt, Linux"
24550661,24550661,28,Специалист по машинному обучению и анализу данных
23910908,23910908,5,Frontend-разработчик (React)
24755563,24755563,36,Андроид разработчик / Android Developer
24636571,24636571,36,Senior HTML-верстальщик
23766898,23766898,10,Наладчик станков с ЧПУ
20765110,20765110,36,Junior Android developer
25903442,25903442,8,Разработчик решений на платформе Java
23789858,23789858,38,Web-программист (YII2 + 1С Битрикс)
26226865,26226865,38,"С++ разработчик (Лимассол, Кипр)"
22683729,22683729,26,Senior Java developer
23633858,23633858,38,Web-программист
27975910,27975910,10,Инженер-разработчик (junior)
22392614,22392614,36,PHP программист
25694798,25694798,38,Front-end JavaScript developer
20125286,20125286,36,Frontend-разработчик
22700634,22700634,36,Программист в офис
20047903,20047903,36,Программист-консультант 1C
20447444,20447444,38,Эксперт по внедрению бизнес систем
20180949,20180949,36,Программист в Службу Сопровождения (Oracle / Java / Delphi)
27237920,27237920,26,Инженер-программист микроконтроллеров
27160086,27160086,38,Full Stack Developer
22244814,22244814,38,Web-администратор
23619698,23619698,38,HTML-верстальщик
20039827,20039827,28,Программист под Flynax
24894234,24894234,36,Программист Delphi
20058832,20058832,28,PHP-программист (разработчик) Yii/ Битрикс (Bitrix)
24185992,24185992,36,Разработчик JavaScript (Extension for different browsers)
27715795,27715795,36,Программист 1С/Ведущий программист
23705842,23705842,38,Инженер-программист
23960926,23960926,38,Программист
24928639,24928639,18,Data Engineer
22016956,22016956,36,Программист 1C
22867826,22867826,8,Ведущий Web-разработчик
20272984,20272984,28,Ведущий программист 1С
25583531,25583531,28,Верстальщик
22846353,22846353,28,Старший программист 1С
20160831,20160831,38,Программист 1C (Альфа-Авто)
25615410,25615410,38,Ведущий программист С #
23765223,23765223,10,Наладчик станков с ЧПУ
22570391,22570391,36,PHP-программист
24083674,24083674,38,Веб-программист
25342196,25342196,36,Full-stack Программист Ruby on Rails
21985256,21985256,38,Программист
20339502,20339502,36,PHP- Разработчик
26024759,26024759,38,Java-разработчик (г. Зеленоград)
25162373,25162373,38,Программист Ruby on Rails
23506159,23506159,28,Ведущий программист
24797514,24797514,8,ASP.NET веб разработчик / ASP.NET web developer
20469361,20469361,38,Android разработчик (gamedev)
21257354,21257354,38,Программист VBA Excel
23402984,23402984,36,Старший программист игровой механики
22904392,22904392,38,Ведущий разработчик .NET
23415967,23415967,0,Программист C#
23324782,23324782,18,IOS разработчик
24600122,24600122,38,Разработчик С++
24721744,24721744,38,Программист 1С
20579463,20579463,36,Senior Oracle Developer/Team Lead
23922733,23922733,18,Ruby-разработчик (в Екатеринбург)
24849769,24849769,36,Программист-разработчик
27786032,27786032,28,Веб-разработчик
23028387,23028387,18,Программист онлайн-опросов
27200120,27200120,38,Frontend-разработчик (DART/Angular)
27332439,27332439,38,Программист 1С
24332918,24332918,38,Java-разработчик
22724721,22724721,36,Frontend-разработчик
26041444,26041444,0,Программист Django (Python)
22217910,22217910,36,HTML-верстальщик
22006365,22006365,36,Frontend-разработчик (Middle/Senior)
21915546,21915546,36,Программист ⁢PHP (Bitrix)
21338455,21338455,38,Web-программист
22221615,22221615,8,IOS developer
20422737,20422737,38,Bitrix-разработчик
27239980,27239980,38,Инженер-программист
26073767,26073767,41,React.js Frontend Developer
21940558,21940558,8,Программист
22651973,22651973,18,Программист игровой логики C# (Unity)
27654312,27654312,0,Программист С# (junior)
24558612,24558612,8,Программист
27325855,27325855,38,Front-end Developer (Marketplace)
23815903,23815903,38,Web-программист
22690214,22690214,38,Php developer
22150174,22150174,38,Разработчик Python
25047880,25047880,38,Программист-разработчик
22312153,22312153,38,Программист 1С
20292312,20292312,41,Программист
23186485,23186485,38,Frontend-разработчик
27752729,27752729,28,PHP-программист
27680503,27680503,38,Старший Java-разработчик
23202565,23202565,36,Программист PHP (Middle)
20094786,20094786,13,Senior Java Developer
21612639,21612639,8,Программисты PHP+JavaScript / Python / Go
24327175,24327175,36,Программист-разработчик 1С
25269098,25269098,36,Backend/fullstack разработчик (Node.js)
27538854,27538854,5,Инженер-программист
22972757,22972757,38,Программист С++ (Москва)
27144052,27144052,8,Старший программист (Java)
23718673,23718673,38,Программист 1C
20236153,20236153,38,IOS разработчик
20333854,20333854,5,Старший программист 1С
25972401,25972401,36,Программист 1C
22354029,22354029,8,Senior Java Developer
22810621,22810621,38,PHP-программист
23122008,23122008,8,Разработчик C#
26086309,26086309,38,Разработчик .NET
24057006,24057006,18,Программист 1С
21904380,21904380,36,Ведущий специалист
24202150,24202150,24,Оператор станков с ЧПУ
24591825,24591825,36,Веб-разработчик
22133758,22133758,28,PHP программист-разработчик (1С-Битрикс)
23423990,23423990,8,Java Team lead
27855210,27855210,38,Начинающий веб-разработчик / Web-программист Junior
27191318,27191318,18,Java-разработчик
22604387,22604387,38,Программист 1С
23769486,23769486,10,Наладчик станков с ЧПУ
27289518,27289518,8,Программист C#
22275901,22275901,38,Программист 1С
25947026,25947026,8,Java-разработчик
22559045,22559045,38,Java-программист
22423195,22423195,8,Старший разработчик 1С-Битрикс bitrix php
21331781,21331781,8,"Начальник группы (разработка ПО, тестирование)"
24929224,24929224,36,"Программист 1С (УНФ, Бухгалтерия)"
24475150,24475150,36,WEB Разработчик (мобильные приложения)
20649043,20649043,8,Разработчик QlickView ( в г. Екатеринбург)
27320477,27320477,36,Frontend-разработчик
27328002,27328002,38,Web-разработчик
24859660,24859660,26,Программист Java
24076407,24076407,36,IOS разработчик
27179122,27179122,38,Программист С++
20251795,20251795,8,Разработчик NET (ASP.NET) + MS SQL
24653138,24653138,38,Программист 1C
23152985,23152985,38,Инженер-программист АСУ ТП
24123212,24123212,38,Программист (Bitrix)
22220164,22220164,36,Frontend Developer
23323543,23323543,18,PHP-разработчик
25440696,25440696,36,Full-stack developer (JS Framework)
25886769,25886769,18,Trainee Golang Developer (Vitebsk)
24822599,24822599,38,Frontend-разработчик (Angular / React Native / vue.js)
26220581,26220581,5,Senior Gameplay Developer
27643181,27643181,38,Python разработчик
22396780,22396780,38,PHP developer
24826791,24826791,38,Программист C++/Qt
25091138,25091138,36,Senior JavaScript Developer (Live Reports)
20718258,20718258,38,Главный разработчик CRIF
20513856,20513856,38,Разработчик PHP
20898293,20898293,36,Разработчик Node.js / Javascript
24992070,24992070,28,Программист 1C
23886936,23886936,38,Программист 1с
27233389,27233389,38,Backend разработчик Python
20583725,20583725,38,Ruby On Rails разработчик
24838146,24838146,36,"Разработчик мобильных приложений (Android, iOS)"
24699906,24699906,36,Программист 1С
20821354,20821354,8,Web-разработчик / PHP программист
25664858,25664858,28,HTML-верстальщик
24171958,24171958,38,Веб-разработчик
20483538,20483538,38,.NET разработчик серверных решений
23914727,23914727,18,Xamarin Developer
23495498,23495498,28,Инженер-программист
21996393,21996393,38,JavaScript разработчик
24182050,24182050,28,Преподаватель курсов по программированию
20694791,20694791,28,Senior .NET Developer (г. Краснодар)
28018303,28018303,28,Java Developer
23438225,23438225,38,Frontend Developer
27479166,27479166,38,Инженер программист
24945978,24945978,36,Программист
22009716,22009716,36,Программист 1С (г. Майкоп)
25055168,25055168,38,Инженер по автоматизации
23033947,23033947,41,Backend Developer/senior
25543369,25543369,38,Веб-разработчик
23437063,23437063,38,Инженер-программист встраиваемых систем
22153833,22153833,26,"Разработчик .NET, ASP.NET"
24618972,24618972,10,Оператор станков с ЧПУ
20802032,20802032,28,Веб-программист/Frontend разработчик
25334684,25334684,8,Web-программист
22654215,22654215,36,Аналитик
23838740,23838740,18,Разработчик C# (Xamarin)
25909535,25909535,36,Java-разработчик
20077437,20077437,38,Программист Delphi
24994257,24994257,38,"Разработчик Android приложений (Лимассол, Кипр)"
25786937,25786937,38,Ведущий разработчик
25985132,25985132,8,Frontend-разработчик
20547584,20547584,38,Программист 1C
24919828,24919828,38,"Middle Python Developer, Messaging Service"
20205197,20205197,38,Unity 3D разработчик
27151131,27151131,28,Bitrix разработчик (home office)
22342484,22342484,8,Разработчик С#
23163999,23163999,38,Ведущий инженер-программист
23237119,23237119,38,IOS developer
20038689,20038689,36,Программист 1C
27198705,27198705,36,Ведущий инженер-программист СУБД (ООО «ГАЗ-ИТсервис»)
27473321,27473321,38,Программист 1C
21594660,21594660,38,Программист 1С
22699099,22699099,8,PHP-разработчик
23223100,23223100,36,JavaScript разработчик
24729540,24729540,36,Delphi разработчик
20527882,20527882,8,Программист / Разработчик программного обеспечения
28073873,28073873,38,PHP-программист (удаленно)
25879929,25879929,8,Frontend-разработчик / html-верстальщик
22785483,22785483,38,PHP/Web‎ программист (разработчик)
20324506,20324506,36,Java Developer
23611036,23611036,38,Разработчик 1С
25039271,25039271,38,Ведущий инженер-технолог (SQL)
20685384,20685384,28,Веб-разработчик / вэб-мастер
21058416,21058416,8,С++ программист (Криптография)
21588934,21588934,8,PHP-программист
25695328,25695328,18,PHP-программист
23640518,23640518,38,Программист 1С
22331990,22331990,38,Ios developer
20696421,20696421,38,"Web-разработчик (Bitrix, Москва)"
22866626,22866626,36,Инженер-программист
25264800,25264800,38,Старший Java-разработчик
23353031,23353031,28,Программист 1C
26178564,26178564,36,Web-программист
24158692,24158692,28,Программист 1С
21684209,21684209,38,.net разработчик
23320531,23320531,38,Block‎‎chain Developer
27147834,27147834,36,PHP-разработчик
27766800,27766800,18,Junior/Middle PHP-программист (Backend)
25415720,25415720,18,Full stack PHP-разработчик
27676539,27676539,36,Программист 1C-Битрикс
23570604,23570604,8,Разработчик С# (JavaScript)
22845963,22845963,10,JavaScript Developer
24321498,24321498,38,Java разработчик
21420248,21420248,38,Разработчик .Net
27396833,27396833,28,Ведущий инженер-радиоэлектронщик
21914655,21914655,36,Программист-консультант 1C (г. Воронеж)
23098087,23098087,18,PHP разработчик / PHP developer
20074830,20074830,18,Frontend-разработчик (верстка сайтов)
25170275,25170275,38,Инженер-программист
21838297,21838297,18,IOS разработчик
21908793,21908793,18,Unity 3D Developer
21854753,21854753,38,Java-разработчик для продуктовой разработки
26062258,26062258,38,Web-разработчик
22065426,22065426,8,Ruby on Rails Developer (Черногория)
22837286,22837286,38,Программист 1С
27337677,27337677,18,Младший разработчик PHP
25115606,25115606,38,Разработчик bpm'online
23704951,23704951,38,Python developer
24993938,24993938,28,HTML-верстальщик/Frontend разработчик
27254684,27254684,18,Web-программист
25412598,25412598,38,Веб-разработчик (junior)
24296272,24296272,36,Разработчик
22509112,22509112,18,Web-программист
25338765,25338765,38,Perl разработчик
25835536,25835536,8,Python/Django/Angular Engineer
22658203,22658203,18,Frontend-разработчик (высоконагруженные проекты)
20764583,20764583,38,Программист ASP.NET
20445204,20445204,36,Программист-разработчик
26082664,26082664,36,Ведущий программист 1С
23767112,23767112,10,Наладчик станков с ЧПУ
24258505,24258505,38,PHP-программист
27505159,27505159,36,Программист 1С
24929075,24929075,0,Программист
25761768,25761768,38,Web-программист
23424869,23424869,36,PHP Web Developer / PHP Web-программист
22151328,22151328,36,Программист 1С
26023439,26023439,36,Программист 1С
27476244,27476244,28,PHP developer
20077099,20077099,8,Инженер-программист (разработчик) встраиваемых систем на микроконтроллерах (Ведущий инженер)
28082451,28082451,38,Web-программист
22019665,22019665,38,Web-программист
24258591,24258591,38,Backend разработчик
20930899,20930899,36,Frontend-разработчик
22835280,22835280,38,Разработчик алгоритмов компьютерного зрения
24520200,24520200,38,PHP-разработчик
20371056,20371056,36,PHP-разработчик
22433089,22433089,8,Программист C/C++ Embedded
26259545,26259545,10,Разработчик php
23765634,23765634,10,Наладчик станков с ЧПУ
20196110,20196110,36,PHP-программист
21457812,21457812,38,Java-разработчик
27471581,27471581,10,PHP / Go разработчик (Buyer)
25768350,25768350,18,Middle PHP Developer
27757641,27757641,38,Web-специалист
21365440,21365440,26,Программист ASP.NET MVC (C#)/ Senior Developer
21895942,21895942,38,Программист 1С
25052200,25052200,28,Программист 1С
22437969,22437969,36,Программист 1С
24585124,24585124,10,IOS Developer (Swift)/ Разработчик iOS
24483396,24483396,36,Web-разработчик
22574070,22574070,36,Java developer
27605687,27605687,8,Вебмастер 1С Битрикс
25405045,25405045,28,JavaScript developer
21420613,21420613,38,Java-разработчик
24170355,24170355,28,Разработчик баз данных (Oracle)
22891178,22891178,38,Junior iOS разработчик
21713480,21713480,8,Разработчик Oracle SOA Suite
24200544,24200544,38,IOS Developer
23733849,23733849,38,Senior Front-end Developer
28025787,28025787,38,Специалист по разработке и поддержке приложений на базе платформ .NET/ASP.NET
23024971,23024971,36,Junior Разработчик С# .Net
24241164,24241164,36,Инженер-программист 1C
27800950,27800950,38,Java-разработчик
23764743,23764743,10,Наладчик станков с ЧПУ
25684385,25684385,36,Разработчик 1С 8.x (программист 1С)
25465221,25465221,36,Программист 1C
25391190,25391190,8,IOS разработчик
20574461,20574461,38,Специалист отдела разработки ПО
21420857,21420857,36,Программист 1С
23646446,23646446,31,Web-программист
23980652,23980652,36,Веб-разработчик
23430656,23430656,28,Помощник веб-программиста
21265821,21265821,38,Программист-разработчик Java
22239767,22239767,36,PHP-программист
27264215,27264215,36,Java-разработчик
22368388,22368388,38,WEB-разработчик / PHP developer
23871372,23871372,10,Android developer
24501453,24501453,18,Программист Android / Kotlin
21897996,21897996,38,Программист PHP (Laravel)
24390928,24390928,26,Middle Java разработчик
24050758,24050758,36,Программист 1 С
25069145,25069145,36,Программист 1C
22152272,22152272,18,"Преподаватель по дисциплине "" Программирование в компьютерных системах"""
20509528,20509528,8,UNIX-программист / UNIX Developer
22323768,22323768,38,Программист PHP
23959875,23959875,38,Программист 1С
24707616,24707616,18,Программист 1С
23783363,23783363,38,Ведущий разработчик Angular 5
22485712,22485712,28,Программист 1С
23587800,23587800,18,Программист 1C
24857081,24857081,36,Разработчик Ruby on Rails
20194518,20194518,38,Web developer / веб-разработчик
21426596,21426596,28,Junior JavaScript Developer
22904109,22904109,38,"Ruby/Ruby on Rails разработчик/ программист Руби, RoR"
22379277,22379277,38,Frontend-разработчик
24078093,24078093,8,Разработчик FPGA (ПЛИС)
26208577,26208577,38,Junior JavaScript Developer
25117267,25117267,38,Программист/разработчик Delphi
27691328,27691328,38,Java-программист dev-ops (middle/senior)
23553357,23553357,18,PHP Developer
27642889,27642889,38,Программист 1C
21280446,21280446,38,Ведущий разработчик .NET
24205947,24205947,36,Программист 1C
20868062,20868062,28,Backend/fullstack разработчик (Node.js)
24749251,24749251,36,Machine Learning developer/ Data Scientist
24885886,24885886,28,Программист 1C
27256535,27256535,36,Software Engineer - Computer Vision
20600558,20600558,36,"Разработчик С++, геймдев (г. Калининград)"
24153502,24153502,38,Инженер-программист 1С
23960226,23960226,10,PHP-разработчик/ Middle PHP Developer
21820340,21820340,28,Программист 1С
26106656,26106656,18,HTML-верстальщик
22694988,22694988,18,Программист-консультант 1C
20193512,20193512,36,Team Lead Android Developer
27907967,27907967,38,Программист-разработчик
25544018,25544018,38,Программист 1C
22516254,22516254,36,Программист в Службу Сопровождения (Oracle / Java / Delphi)
26174883,26174883,18,PHP-программист / PHP Developer (senior)
25689807,25689807,38,WordPress-разработчик/верстальщик сайтов
26222157,26222157,38,Младший PHP разработчик
23882122,23882122,0,Программист 1С
25751449,25751449,38,Программист 1C
20090769,20090769,38,Программист 1C
25550131,25550131,38,Web-разработчик
22028270,22028270,0,Программист-стажер (PHP)
23742349,23742349,8,Разработчик Java
27902190,27902190,38,HTML-верстальщик
27283844,27283844,31,Программист-разработчик .NET/C#
23335008,23335008,38,Ведущий разработчик
20406852,20406852,38,Программист-Oracle
22428793,22428793,8,Web developer (frontend)
28040329,28040329,18,Автор работ по информатике и программированию
23186138,23186138,26,Разработчик c# (senior fullstack developer)
22576570,22576570,38,Программист 1C Битрикс
26140060,26140060,38,Программист 1С (ERP)
22067827,22067827,36,Программист 1С
27669735,27669735,38,Бэк-енд разработчик (Back-end developer)
23284874,23284874,36,Инженер-программист C++/Qt
25068339,25068339,8,Web-программист
27699832,27699832,38,Web- программист
20598609,20598609,36,Junior Python Developer
21140479,21140479,28,Web-разработчик
25315936,25315936,28,Ведущий инженер-программист С++
24848657,24848657,38,Ведущий C# разработчик / Middle/Senior .NET developer
20549549,20549549,38,Ведущий программист 1С
28014619,28014619,10,Преподаватель по веб-разработке
20172123,20172123,18,1С программист/Специалист по внедрению
23838993,23838993,36,Java-разработчик
22530031,22530031,41,Frontend-разработчик
20515256,20515256,36,Программист 1С
23907356,23907356,38,Программист 1C
25755613,25755613,38,Senior Java разработчик
22445659,22445659,8,Программист
22090961,22090961,5,Android разработчик
20314674,20314674,28,Мобильный разработчик C++
27994076,27994076,36,Удаленный Back-End Team Lead (PHP)
24349312,24349312,38,Senior ASP.NET MVC разработчик
22436418,22436418,38,Middle Web-разработчик (FullStack / BackEnd)
22008037,22008037,18,Android разработчик
21910335,21910335,38,Веб-технолог/верстальщик
27713070,27713070,10,"Web программист, г. Омск"
27177982,27177982,38,Старший программист 1С
23813657,23813657,38,Разработчик Android
20285931,20285931,8,Junior Frontend-разработчик (React)
23081926,23081926,36,HTML-верстальщик / frontend-разработчик
24063894,24063894,38,Инженер АСУ ТП
20865931,20865931,36,Программист 1C
25285017,25285017,38,Веб-разработчик
20351899,20351899,38,Инженер АСУТП Yokogawa
21864360,21864360,36,Backend/fullstack разработчик (Node.js)
20033113,20033113,10,Front end-разработчик
22374449,22374449,28,"Веб - программист (PHP, JS) / Web разработчик"
20700067,20700067,41,Ведущий программист отдела проектирования и разработки программного обеспечения
20579282,20579282,36,"Senior PHP Engineer, Financial Content Platform"
24570895,24570895,18,C++ разработчик (интеграция)
23915160,23915160,5,Web Developer / Salesforce Developer
23261150,23261150,8,Team Lead Java
20864525,20864525,38,Web-разработчик
24135355,24135355,38,Программист
20528159,20528159,24,Помощник программиста
23938279,23938279,36,Старший инженер-разработчик (media codecs)
24146898,24146898,36,Java-разработчик / Java developer
25376108,25376108,38,Ведущий программист 1C
20721148,20721148,28,Программист PHP backend
20106307,20106307,38,Team Lead Java Developer
28056386,28056386,8,Frontend Developer
27525599,27525599,36,Ведущий программист 1С
25392564,25392564,36,Разработчик 1С
21927885,21927885,26,Программист С#
23022458,23022458,36,Инженер-конструктор
23835662,23835662,18,"IOS разработчик (Лимассол, Кипр)"
24668124,24668124,28,IOS разработчик (middle/senior) / team lead
23582276,23582276,38,Администратор 1С
25412381,25412381,38,Программист микроконтроллеров
25866238,25866238,36,Программист 1C/стажер
27362871,27362871,36,Программист 1С
22689475,22689475,36,Разработчик С#
24890429,24890429,28,Web-разработчик (СДО)
20175907,20175907,8,Ведущий разработчик Java (бэкенд)
27638345,27638345,36,Программист 1С
23072508,23072508,38,Разработчик PL/SQL
27673633,27673633,38,Программист 1C
20416723,20416723,38,Web-разработчик 1С-Битрикс
23915076,23915076,36,Программист-консультант 1С
27389534,27389534,38,Программист-разработчик
27721306,27721306,36,Инженер-разработчик программного обеспечения
20315271,20315271,36,C++ Programmer
24107387,24107387,38,Ведущий инженер (программирование)
22677598,22677598,38,Web-программист
24570840,24570840,0,Front-end developer
22258495,22258495,28,Web-программист
25183441,25183441,38,IOS разработчик
22919411,22919411,38,Ведущий разработчик JavaScript (Full-stack)
27821281,27821281,41,IOS разработчик
23080044,23080044,38,Веб-программист
25409187,25409187,38,Junior .NET and SQL developer
20163907,20163907,38,Full-stack Java developer (Spring/JSF)
20014984,20014984,38,Программист 1C
23264713,23264713,8,UNIX разработчик
24206207,24206207,8,Программист Perl
21835265,21835265,38,Программист-разработчик
23537834,23537834,38,Программист (Bitrix)
27491210,27491210,28,Программист Python (Москва)
25739174,25739174,38,HTML-верстальщик
22305859,22305859,36,Разработчик С++ (в г. Коломна)
23307941,23307941,18,HTML-вер‎стальщик
20749217,20749217,38,Аналитик-Программист 1С
23307541,23307541,38,Full-stack (PHP / javascript) developer / Программист
23711246,23711246,36,Программист ABAP
23584753,23584753,38,Middle .NET C# developer (Инженер-программист)
20020306,20020306,38,"Разработчик (аппаратная архитектура, С/С++, Linux)"
25206915,25206915,28,Ведущий разработчик мобильных приложений
27589468,27589468,8,Senior .NET Developer
25439213,25439213,38,Программист встроенного ПО
27376718,27376718,18,Фулл-стек разработчик
25559789,25559789,28,Старший программист 1С
22033160,22033160,38,Программист 1C
23965029,23965029,38,Разработчик приложений
20628712,20628712,36,Программист 1 С
25223364,25223364,38,Full-stack веб-программист и блокчейн-программист
23009018,23009018,38,Junior developer C#
20038387,20038387,38,Senior Android developer
25677935,25677935,10,Фронтэнд-разработчик (angular)
26231736,26231736,38,Стажер-разработчик
23867034,23867034,38,Web-разработчик
26008311,26008311,38,Unity Developer в Indigo Kids
25949821,25949821,18,Веб-разработчик
22462274,22462274,38,Фуллстек разработчик Angular / Django
27602091,27602091,38,Junior Go (Golang)-разработчик
23007281,23007281,38,Backend Developer
27459198,27459198,36,Программист PHP
23483930,23483930,14,Ruby разработчик
21213824,21213824,18,FullStack .NET Developer
23119455,23119455,8,Java-разработчик/Java программист
20278521,20278521,38,Web-разработчик
25421307,25421307,31,Junior/Regular Java Developer
23110325,23110325,28,Программист (PHP)
22607936,22607936,38,Инженер-программист 1С
22078721,22078721,36,IOs swift -разработчик
25468732,25468732,28,Технолог-программист
22170291,22170291,36,Программист 1С
20224677,20224677,38,IOS разработчик
22348357,22348357,38,Программист встроенного ПО
23351465,23351465,5,Программист PHP
25387231,25387231,38,Front-end Developer (React.JS)
21939368,21939368,36,Python Developer
20715082,20715082,38,Разработчик С++
25644474,25644474,38,Разработчик машинного зрения (Computer Vision/Image Processing)
27966308,27966308,10,PHP developer  (Ultimate Guitar)
24613028,24613028,0,Middle+ iOS developer в офис (Москва)
20235698,20235698,36,Программист Oracle / Delphi (проект Colvir Trade System)
24095533,24095533,36,Программист
23764870,23764870,10,Наладчик станков с ЧПУ
21017365,21017365,26,.NET разработчик / Разработчик C#
25808639,25808639,28,Frontend/Backend разработчик
20558406,20558406,36,Разработчик баз данных
24601606,24601606,38,Senior Android Developer
25243650,25243650,38,Программист 1С
20735083,20735083,28,Веб-программист
23781407,23781407,38,JavaScript программист
24054809,24054809,36,Инженер-программист
24746585,24746585,18,Программист Python
24020706,24020706,38,Главный специалист (Разработчик Oracle Siebel CRM)
24599919,24599919,28,Java-программист
26001355,26001355,38,Веб-программист 1С-Битрикс
24595776,24595776,36,Ведущий программист 1С
27596042,27596042,28,Веб-программист
23985415,23985415,18,PHP-программист (Junior)
25056560,25056560,8,Инженер-программист
27555096,27555096,5,Junior+/Middle Frontend Developer
22176797,22176797,41,Программист Java
20187577,20187577,28,Инженер-программист
24688468,24688468,36,Программист 1C
20117606,20117606,38,Программист-разработчик (C#)
23765383,23765383,10,Наладчик станков с ЧПУ
27775667,27775667,8,Golang developer
24611769,24611769,28,Программист 1С /Разработчик 1С
23332339,23332339,28,Программист 1С
23914343,23914343,38,Разработчик Ruby on Rails в Интернет-магазин
22893595,22893595,18,Верстальщик
23236538,23236538,26,Разработчик Java (junior/middle) web и мобильные приложения
23877574,23877574,36,Фронтенд-разработчик
23409512,23409512,41,Разработчик .NET/MS Dynamics CRM
20445263,20445263,38,Программист .NET/C#
25267095,25267095,5,Frontend-разработчик / HTML-верстальщик
20988293,20988293,36,Разработчик С++
26233105,26233105,38,Ведущий программист 1С
24291883,24291883,38,Ведущий программист C/C++ (Senior Developer С/C++) Golos•Core
23226597,23226597,38,Инженер-программист
24229125,24229125,36,"Senior Python Developer, Gaming Platform"
21912613,21912613,38,Программист мобильных игр
21278547,21278547,28,Программист Framework Yii (фреймворк)
20621454,20621454,38,Веб-программист
23549535,23549535,38,Программист 1С
23625934,23625934,38,Backend разработчик / Веб-программист
23353882,23353882,28,Программист Delphi
25852708,25852708,28,Программист 1С
25859598,25859598,38,Программист C#
27586782,27586782,5,Программист 1С (middle)
23384422,23384422,18,Программист 1C
22819963,22819963,36,Team-Lead проекта ОФД (оператор фискальных данных)
21969881,21969881,36,Junior C# developer / Graduate
25346927,25346927,0,Старший разработчик Android
27804376,27804376,36,Программист 1C
24354871,24354871,8,Разработчик ПО (Back end)
25212774,25212774,28,HTML-верстальщик / младший Front-end разработчик
20853887,20853887,8,Web-программист
24824657,24824657,38,Системный администратор / программист для обслуживания клиентов в области АСУТП
21128345,21128345,38,Веб-программист продукта Гарда БД
25935182,25935182,28,Программист PHP/Java
22736308,22736308,5,Web-программист
27592762,27592762,38,Программист С++
21802203,21802203,38,Программист 1С
21960902,21960902,38,IOS разработчик
23769194,23769194,10,Наладчик станков с ЧПУ
22047378,22047378,36,Веб-программист PHP
23217368,23217368,36,Ведущий разработчик Android (Java)
21132212,21132212,36,HTML верстальщик
22603976,22603976,36,Developer С++
20225058,20225058,26,Back-end разработчик (middle+) / Веб-разработчик / Веб-программист
24284255,24284255,38,Программист 1C
20083812,20083812,36,Программист Python/Django
20621287,20621287,38,Инженер по автоматизации тестирования
20259953,20259953,36,Программист 1C
24531602,24531602,10,Senior JavaScript Developer
26105326,26105326,8,Программист-разработчик
24048247,24048247,20,Разработчик junior PHP
23933432,23933432,36,Инженер-программист
27680408,27680408,28,WEB-разработчик (PHP)
23891687,23891687,8,"Программист С++, Linux"
23999492,23999492,38,Java-разработчик
20457053,20457053,36,Стажер по тестированию программного обеспечения
27492164,27492164,38,Программист-разработчик 1С
21964605,21964605,38,Инженер-программист
25859473,25859473,26,PHP-программист
27992478,27992478,38,Программист 1C
22332206,22332206,8,Программист .net
22417701,22417701,36,Delphi разработчик
20151083,20151083,28,Веб-разработчик - ассистент преподавателя для курса C# Asp.Net MVC
23349870,23349870,38,PHP разработчик
25749960,25749960,18,Программист 1C
23380226,23380226,36,Android Developer
24144414,24144414,5,Web - разработчик
27687516,27687516,7,Преподаватель
24242133,24242133,24,Оператор станка с ЧПУ
20645223,20645223,38,Web-разработчик
24250171,24250171,38,Web-разработчик в г. Краснодар
23286816,23286816,8,Ведущий инженер-программист
25073372,25073372,38,Web-программист
22473169,22473169,8,ASP.net developer / ASP.net разработчик
24049601,24049601,36,C# Software Engineer
24761984,24761984,38,Разработчик Webtutor
